# time (hhmmss),heat->kettle,kettle->air,kettle->boil,condenser->air,alc->condenser,alc->output,H2O->condenser,H2O output
001406,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001407,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001408,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001409,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001410,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001411,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001412,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001413,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001414,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001415,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001416,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001417,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001418,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001419,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001420,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001421,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001422,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001423,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001424,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001425,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001426,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001427,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001428,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001429,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001430,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001431,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001432,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001433,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001434,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001435,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001436,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001437,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001438,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001439,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001440,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001441,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001442,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001443,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001444,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001445,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001446,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001447,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001448,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001449,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001450,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001451,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001452,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001453,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001454,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001455,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001456,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001457,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001458,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001459,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001500,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001501,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001502,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001503,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001504,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001505,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001506,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001507,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001508,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001509,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001510,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001511,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001512,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001513,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001514,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001515,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001516,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001517,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001518,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001519,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001520,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001521,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001522,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001523,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001524,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001525,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001526,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001527,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001528,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001529,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001530,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001531,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001532,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001533,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001534,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001535,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001536,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001537,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001538,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001539,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001540,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001541,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001542,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001543,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001544,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001545,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001546,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001547,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001548,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001549,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001550,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001551,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001552,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001553,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001554,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001555,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001556,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001557,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001558,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001559,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001600,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001601,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001602,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001603,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001604,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001605,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001606,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001607,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001608,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001609,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001610,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001611,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001612,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001613,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001614,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001615,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001616,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001617,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001618,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001619,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001620,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001621,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001622,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001623,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001624,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001625,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001626,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001627,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001628,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001629,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001630,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001631,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001632,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001633,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001634,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001635,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001636,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001637,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001638,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001639,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001640,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001641,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001642,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001643,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001644,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001645,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001646,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001647,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001648,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001649,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001650,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001651,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001652,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001653,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001654,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001655,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001656,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001657,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001658,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001659,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001700,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001701,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
001702,3000.000000,877.327515,2120.405518,235.532791,96131.437500,25701.724609,41802.070312,13607.111328
